Filled container:
Container contains 10000 elements.
1: It is Fish : name = Imahd, weight = 999107, value = 0.000483, place = OCEAN
351: It is Fish : name = Tdght, weight = 949847, value = 0.000534, place = SEA
352: It is Fish : name = Tfbst, weight = 964780, value = 0.000534, place = SEA
353: It is Bird : name = Kbpku, weight = 953337, value = 0.000534, fly away = TRUE
354: It is Fish : name = Jznke, weight = 962460, value = 0.000534, place = SEA
355: It is Beast: name = Fxdfk, weight = 934360, value = 0.000534, type = HERBIVORES
356: It is Fish : name = Vakrf, weight = 947111, value = 0.000534, place = LAKE
357: It is Bird : name = Doltj, weight = 952703, value = 0.000534, fly away = TRUE
358: It is Beast: name = Nulgv, weight = 980668, value = 0.000534, type = INSECTIVORES
359: It is Beast: name = Fmoqr, weight = 967535, value = 0.000534, type = HERBIVORES
360: It is Fish : name = Nkgnl, weight = 946929, value = 0.000534, place = RIVER
361: It is Bird : name = Vgist, weight = 982455, value = 0.000534, fly away = TRUE
362: It is Beast: name = Oozae, weight = 954373, value = 0.000534, type = INSECTIVORES
363: It is Beast: name = Ssylk, weight = 999249, value = 0.000534, type = INSECTIVORES
364: It is Beast: name = Ykgcc, weight = 929906, value = 0.000534, type = HERBIVORES
365: It is Beast: name = Dudfw, weight = 946441, value = 0.000535, type = INSECTIVORES
366: It is Bird : name = Wngdn, weight = 953848, value = 0.000535, fly away = TRUE
367: It is Fish : name = Mgkae, weight = 906684, value = 0.000535, place = OCEAN
368: It is Beast: name = Ogzvf, weight = 979535, value = 0.000535, type = INSECTIVORES
369: It is Bird : name = Qullk, weight = 973742, value = 0.000535, fly away = FALSE
370: It is Bird : name = Fhknu, weight = 949300, value = 0.000535, fly away = FALSE
371: It is Bird : name = Nsfoh, weight = 952984, value = 0.000535, fly away = TRUE
372: It is Beast: name = Bdrty, weight = 966008, value = 0.000535, type = INSECTIVORES
373: It is Beast: name = Tenvn, weight = 976975, value = 0.000535, type = PREDATOR
374: It is Beast: name = Tlrlw, weight = 995441, value = 0.000535, type = HERBIVORES
375: It is Fish : name = Ihhyo, weight = 958069, value = 0.000535, place = OCEAN
376: It is Bird : name = Fqvhs, weight = 971025, value = 0.000536, fly away = FALSE
377: It is Bird : name = Slwnh, weight = 978481, value = 0.000536, fly away = FALSE
378: It is Fish : name = Cgdtp, weight = 929581, value = 0.000536, place = LAKE
379: It is Bird : name = Mrkjk, weight = 953546, value = 0.000536, fly away = FALSE
380: It is Fish : name = Igubs, weight = 944202, value = 0.000536, place = OCEAN
381: It is Bird : name = Gmogu, weight = 953523, value = 0.000536, fly away = FALSE
382: It is Beast: name = Dbfgr, weight = 904902, value = 0.000536, type = HERBIVORES
383: It is Beast: name = Fosqq, weight = 973730, value = 0.000536, type = HERBIVORES
384: It is Beast: name = Unikt, weight = 975568, value = 0.000536, type = HERBIVORES
385: It is Beast: name = Cposf, weight = 945701, value = 0.000536, type = INSECTIVORES
386: It is Beast: name = Gqujn, weight = 964295, value = 0.000536, type = PREDATOR
387: It is Beast: name = Mmzgc, weight = 951140, value = 0.000536, type = PREDATOR
388: It is Beast: name = Twthd, weight = 975373, value = 0.000536, type = PREDATOR
389: It is Fish : name = Pmtfb, weight = 941679, value = 0.000536, place = LAKE
390: It is Fish : name = Insrv, weight = 988277, value = 0.000536, place = RIVER
391: It is Beast: name = Pvgvq, weight = 991772, value = 0.000536, type = PREDATOR
392: It is Fish : name = Nuhqz, weight = 995473, value = 0.000536, place = RIVER
393: It is Beast: name = Ahzcd, weight = 913380, value = 0.000536, type = INSECTIVORES
394: It is Beast: name = Xlycg, weight = 967353, value = 0.000537, type = INSECTIVORES
395: It is Beast: name = Ibjsg, weight = 922537, value = 0.000537, type = INSECTIVORES
396: It is Beast: name = Edzob, weight = 931751, value = 0.000537, type = INSECTIVORES
397: It is Fish : name = Ktlan, weight = 942896, value = 0.000537, place = SEA
398: It is Fish : name = Ywfrl, weight = 991229, value = 0.000537, place = RIVER
399: It is Beast: name = Bosfk, weight = 933452, value = 0.000537, type = HERBIVORES
400: It is Fish : name = Ffnbt, weight = 923857, value = 0.000537, place = LAKE
401: It is Fish : name = Cgxuh, weight = 951711, value = 0.000537, place = LAKE
402: It is Bird : name = Xhsrn, weight = 988772, value = 0.000537, fly away = FALSE
403: It is Beast: name = Puoly, weight = 999848, value = 0.000537, type = HERBIVORES
404: It is Fish : name = Tjajt, weight = 947641, value = 0.000537, place = LAKE
405: It is Bird : name = Gtrex, weight = 971747, value = 0.000537, fly away = TRUE
406: It is Beast: name = Qowia, weight = 954864, value = 0.000537, type = HERBIVORES
407: It is Fish : name = Rkvtq, weight = 997490, value = 0.000537, place = LAKE
408: It is Bird : name = Ftfkj, weight = 932352, value = 0.000537, fly away = FALSE
409: It is Bird : name = Phqjr, weight = 962120, value = 0.000537, fly away = TRUE
410: It is Beast: name = Lsrsa, weight = 962004, value = 0.000537, type = HERBIVORES
411: It is Beast: name = Senjg, weight = 935941, value = 0.000537, type = HERBIVORES
412: It is Beast: name = Ogohn, weight = 943077, value = 0.000538, type = PREDATOR
413: It is Bird : name = Bxgzw, weight = 985824, value = 0.000538, fly away = TRUE
414: It is Fish : name = Dbemd, weight = 885376, value = 0.000538, place = LAKE
415: It is Bird : name = Czctk, weight = 950354, value = 0.000538, fly away = TRUE
416: It is Fish : name = Ktvot, weight = 996561, value = 0.000538, place = SEA
417: It is Bird : name = Cdhey, weight = 916457, value = 0.000538, fly away = FALSE
418: It is Bird : name = Hzpdw, weight = 975924, value = 0.000538, fly away = TRUE
419: It is Fish : name = Wnlea, weight = 935018, value = 0.000538, place = OCEAN
420: It is Bird : name = Zdjrg, weight = 953556, value = 0.000538, fly away = TRUE
421: It is Bird : name = Eegfq, weight = 907055, value = 0.000538, fly away = TRUE
422: It is Bird : name = Rbtak, weight = 929263, value = 0.000538, fly away = FALSE
423: It is Beast: name = Sdpcc, weight = 916012, value = 0.000538, type = INSECTIVORES
424: It is Beast: name = Oqhov, weight = 975455, value = 0.000538, type = INSECTIVORES
425: It is Beast: name = Tlcyz, weight = 991999, value = 0.000538, type = PREDATOR
426: It is Fish : name = Bthpk, weight = 938082, value = 0.000538, place = OCEAN
427: It is Fish : name = Igchw, weight = 925021, value = 0.000538, place = LAKE
428: It is Fish : name = Wawsj, weight = 973198, value = 0.000538, place = LAKE
429: It is Beast: name = Ajzpz, weight = 978740, value = 0.000538, type = INSECTIVORES
430: It is Beast: name = Fhqnb, weight = 919176, value = 0.000539, type = INSECTIVORES
431: It is Fish : name = Aaioe, weight = 889436, value = 0.000539, place = OCEAN
432: It is Beast: name = Qbgiu, weight = 935837, value = 0.000539, type = INSECTIVORES
433: It is Bird : name = Lcxcn, weight = 935789, value = 0.000539, fly away = TRUE
434: It is Fish : name = Akhze, weight = 926476, value = 0.000539, place = SEA
435: It is Fish : name = Wlguf, weight = 959713, value = 0.000539, place = RIVER
436: It is Fish : name = Trqej, weight = 961446, value = 0.000539, place = SEA
437: It is Beast: name = Hwmas, weight = 950128, value = 0.000539, type = PREDATOR
438: It is Beast: name = Virfu, weight = 972391, value = 0.000539, type = HERBIVORES
439: It is Beast: name = Kevog, weight = 942673, value = 0.000539, type = INSECTIVORES
440: It is Beast: name = Jyxel, weight = 972351, value = 0.000539, type = HERBIVORES
441: It is Fish : name = Scsrx, weight = 985210, value = 0.000539, place = OCEAN
442: It is Beast: name = Conun, weight = 955522, value = 0.000539, type = HERBIVORES
443: It is Fish : name = Pdjfo, weight = 925819, value = 0.000539, place = LAKE
444: It is Bird : name = Pduiy, weight = 970201, value = 0.000539, fly away = TRUE
445: It is Fish : name = Nunzk, weight = 990451, value = 0.000539, place = SEA
446: It is Bird : name = Hotke, weight = 940184, value = 0.000539, fly away = FALSE
447: It is Beast: name = Izvmi, weight = 977234, value = 0.000539, type = HERBIVORES
448: It is Bird : name = Binrc, weight = 915973, value = 0.000539, fly away = FALSE
449: It is Bird : name = Vabrf, weight = 921378, value = 0.000539, fly away = TRUE
450: It is Fish : name = Kajpp, weight = 930526, value = 0.000539, place = SEA
451: It is Beast: name = Fthfe, weight = 913835, value = 0.000539, type = INSECTIVORES
452: It is Beast: name = Rgvsw, weight = 995264, value = 0.000540, type = INSECTIVORES
453: It is Beast: name = Wlbfw, weight = 952517, value = 0.000540, type = INSECTIVORES
454: It is Beast: name = Oawxz, weight = 995128, value = 0.000540, type = INSECTIVORES
455: It is Fish : name = Azvay, weight = 969107, value = 0.000540, place = SEA
456: It is Bird : name = Aasdy, weight = 922755, value = 0.000540, fly away = TRUE
457: It is Bird : name = Uaabs, weight = 911337, value = 0.000540, fly away = FALSE
458: It is Beast: name = Xphuc, weight = 962646, value = 0.000540, type = HERBIVORES
459: It is Fish : name = Rkduk, weight = 949593, value = 0.000540, place = SEA
460: It is Beast: name = Ndryj, weight = 960652, value = 0.000540, type = HERBIVORES
461: It is Fish : name = Oyfvc, weight = 960430, value = 0.000540, place = OCEAN
462: It is Bird : name = Mcadr, weight = 901169, value = 0.000540, fly away = TRUE
463: It is Fish : name = Zdxih, weight = 960381, value = 0.000540, place = LAKE
464: It is Fish : name = Wmbxa, weight = 945425, value = 0.000540, place = OCEAN
465: It is Bird : name = Gsrwn, weight = 978564, value = 0.000541, fly away = FALSE
466: It is Beast: name = Tpnoa, weight = 950762, value = 0.000541, type = INSECTIVORES
467: It is Beast: name = Hgfrt, weight = 937809, value = 0.000541, type = INSECTIVORES
468: It is Beast: name = Ccheu, weight = 902597, value = 0.000541, type = INSECTIVORES
469: It is Bird : name = Msbig, weight = 921051, value = 0.000541, fly away = FALSE
470: It is Beast: name = Dktzu, weight = 980227, value = 0.000541, type = INSECTIVORES
471: It is Bird : name = Nubxm, weight = 965410, value = 0.000541, fly away = TRUE
472: It is Bird : name = Vemav, weight = 945006, value = 0.000541, fly away = FALSE
473: It is Fish : name = Exrnx, weight = 985599, value = 0.000541, place = LAKE
474: It is Beast: name = Inwix, weight = 974265, value = 0.000541, type = INSECTIVORES
475: It is Bird : name = Gdvhr, weight = 937018, value = 0.000541, fly away = FALSE
476: It is Beast: name = Bmqvl, weight = 949878, value = 0.000541, type = INSECTIVORES
477: It is Beast: name = Nujoy, weight = 984985, value = 0.000541, type = INSECTIVORES
478: It is Bird : name = Qogfe, weight = 920246, value = 0.000541, fly away = TRUE
479: It is Bird : name = Xmwey, weight = 994029, value = 0.000541, fly away = TRUE
480: It is Bird : name = Dnddy, weight = 921704, value = 0.000541, fly away = FALSE
481: It is Beast: name = Wkitn, weight = 969616, value = 0.000541, type = INSECTIVORES
482: It is Beast: name = Zjxgo, weight = 978573, value = 0.000542, type = INSECTIVORES
483: It is Fish : name = Dmutj, weight = 952677, value = 0.000542, place = OCEAN
484: It is Bird : name = Efqjk, weight = 917561, value = 0.000542, fly away = TRUE
485: It is Fish : name = Okvwb, weight = 961794, value = 0.000542, place = RIVER
486: It is Beast: name = Rkmbt, weight = 945178, value = 0.000542, type = HERBIVORES
487: It is Bird : name = Jruyc, weight = 969139, value = 0.000542, fly away = FALSE
488: It is Bird : name = Xkgaf, weight = 917285, value = 0.000542, fly away = FALSE
489: It is Beast: name = Yrbas, weight = 946464, value = 0.000542, type = HERBIVORES
490: It is Beast: name = Xynfs, weight = 988835, value = 0.000542, type = INSECTIVORES
491: It is Fish : name = Tmrbk, weight = 944121, value = 0.000542, place = SEA
492: It is Bird : name = Ydrgc, weight = 931129, value = 0.000542, fly away = TRUE
493: It is Bird : name = Hhyzp, weight = 978891, value = 0.000542, fly away = TRUE
494: It is Fish : name = Ohukg, weight = 940085, value = 0.000543, place = SEA
495: It is Beast: name = Zgohh, weight = 943746, value = 0.000543, type = HERBIVORES
496: It is Beast: name = Kgwnp, weight = 956479, value = 0.000543, type = HERBIVORES
497: It is Fish : name = Rsauw, weight = 976736, value = 0.000543, place = RIVER
498: It is Beast: name = Uyksl, weight = 987770, value = 0.000543, type = HERBIVORES
499: It is Fish : name = Osgat, weight = 939820, value = 0.000543, place = RIVER
500: It is Bird : name = Wgwxp, weight = 996851, value = 0.000543, fly away = FALSE
501: It is Beast: name = Uikbp, weight = 934031, value = 0.000543, type = INSECTIVORES
502: It is Beast: name = Fjpze, weight = 941396, value = 0.000543, type = PREDATOR
503: It is Beast: name = Ckckw, weight = 919242, value = 0.000543, type = INSECTIVORES
504: It is Fish : name = Cvlnd, weight = 926489, value = 0.000543, place = RIVER
505: It is Fish : name = Zbctp, weight = 948515, value = 0.000543, place = RIVER
506: It is Fish : name = Codlu, weight = 926395, value = 0.000543, place = OCEAN
507: It is Beast: name = Rnuqy, weight = 999918, value = 0.000543, type = HERBIVORES
508: It is Beast: name = Zpdwq, weight = 983305, value = 0.000543, type = HERBIVORES
509: It is Fish : name = Jlirl, weight = 937074, value = 0.000543, place = LAKE
510: It is Fish : name = Mpgmn, weight = 940750, value = 0.000543, place = LAKE
511: It is Bird : name = Nrlrs, weight = 973885, value = 0.000543, fly away = TRUE
512: It is Bird : name = Qggya, weight = 929647, value = 0.000543, fly away = FALSE
513: It is Bird : name = Nlzfm, weight = 955111, value = 0.000543, fly away = TRUE
514: It is Bird : name = Yjlxv, weight = 995526, value = 0.000543, fly away = FALSE
515: It is Fish : name = Okkvm, weight = 956849, value = 0.000543, place = RIVER
516: It is Beast: name = Idhpa, weight = 894241, value = 0.000543, type = PREDATOR
517: It is Beast: name = Dwjyc, weight = 943870, value = 0.000544, type = PREDATOR
518: It is Fish : name = Rlrkz, weight = 980496, value = 0.000544, place = OCEAN
519: It is Fish : name = Crvru, weight = 974923, value = 0.000544, place = RIVER
520: It is Bird : name = Yppng, weight = 967287, value = 0.000544, fly away = FALSE
521: It is Fish : name = Nyaqn, weight = 954294, value = 0.000544, place = OCEAN
522: It is Bird : name = Htwmk, weight = 961647, value = 0.000544, fly away = FALSE
523: It is Fish : name = Ttxfs, weight = 987295, value = 0.000544, place = SEA
524: It is Beast: name = Alvth, weight = 939458, value = 0.000544, type = HERBIVORES
525: It is Beast: name = Hdflp, weight = 908115, value = 0.000544, type = PREDATOR
526: It is Fish : name = Zbmgx, weight = 955909, value = 0.000544, place = RIVER
527: It is Fish : name = Gawhx, weight = 939295, value = 0.000544, place = LAKE
528: It is Bird : name = Czane, weight = 913153, value = 0.000544, fly away = FALSE
529: It is Fish : name = Ydopu, weight = 971827, value = 0.000544, place = LAKE
530: It is Bird : name = Aplyl, weight = 944209, value = 0.000544, fly away = TRUE
531: It is Bird : name = Ssger, weight = 947864, value = 0.000544, fly away = FALSE
532: It is Bird : name = Vxikq, weight = 975365, value = 0.000544, fly away = TRUE
533: It is Fish : name = Scuks, weight = 956935, value = 0.000544, place = RIVER
534: It is Bird : name = Qamlt, weight = 938453, value = 0.000545, fly away = FALSE
535: It is Beast: name = Whquz, weight = 997212, value = 0.000545, type = INSECTIVORES
536: It is Bird : name = Xkvjo, weight = 973183, value = 0.000545, fly away = FALSE
537: It is Beast: name = Nyxfx, weight = 993372, value = 0.000545, type = PREDATOR
538: It is Fish : name = Yhndu, weight = 954636, value = 0.000545, place = LAKE
539: It is Bird : name = Cpzwr, weight = 979990, value = 0.000545, fly away = FALSE
540: It is Bird : name = Hhiql, weight = 920924, value = 0.000545, fly away = FALSE
541: It is Beast: name = Ydzxa, weight = 968533, value = 0.000545, type = PREDATOR
542: It is Fish : name = Prpbt, weight = 953762, value = 0.000545, place = LAKE
543: It is Fish : name = Juclu, weight = 944339, value = 0.000545, place = RIVER
